"Year";"Month";"Alliz_Maso_Strimo_Osservatore";"Andalo";"Anterivo_Osservatore";"Anterselva_di_Mezzo_Osservatore";"Belvedere_sas_bece_";"Bondone_viote";"Braies_Ferrara_Osservatore";"Bronzolo_Osservatore";"Buffaure";"Campiglio_pradalago";"Canazei_ciampac";"Caoria";"Casere_di_Fuori_Osservatore";"Col_verde";"Corona_Cortaccia_Osservatore";"Costalovara_Osservatore";"Diga_di_Gioveretto_Osservatore";"Diga_di_Neves_Osservatore";"Diga_di_Quaira_Osservatore";"Diga_di_Valdaora_Osservatore";"Diga_di_Vizze_Osservatore";"Diga_di_Zoccolo_Osservatore";"Dossioli_pra_alpesina";"Favogna_di_sotto_Osservatore";"Fie_allo_Sciliar_Osservatore";"Fleres_Osservatore";"Folgaria_passo_sommo";"Folgarida_malghet_aut";"Fontana_Bianca";"Fortezza_Osservatore";"Fundres_Osservatore";"Groste_";"La_Villa_in_Badia_Osservatore";"Lago_di_calaita";"Lago_Verde_Osservatore";"Lazfons_Osservatore";"Longiaru_Osservatore";"Lusia";"Luson_Osservatore";"Maia_Alta_Osservatore";"Malga_baessa";"Malga_bissina";"Malga_val_cigolera";"Malga_zugna";"Marmolada";"Masi_lozen";"Mazia_Osservatore";"Melago_Osservatore";"Meltina_Osservatore";"Molini_di_Tures_Osservatore";"Monte_bondone_vason_palon";"Monte_Maria_Osservatore";"Nova_Levante_Osservatore";"Nova_Ponente_Maso_di_sopra_Osservatore";"Ora_Osservatore";"Ortisei_Osservatore";"Paganella";"Pampeago";"Pampeago_monsorno";"Pampeago_tresca";"Panarotta";"Paneveggio";"Passo_brocon_malga_marande";"Passo_durone";"Passo_fedaia";"Passo_rolle";"Passo_san_pellegrino";"Passo_san_valentino";"Passo_tonale_scuola_pat";"Passo_valles";"Pejo_tarlenta";"Pennes_Osservatore";"Pinzolo_grual";"Plata_Osservatore";"Pozza_di_fassa";"Prato_allo_Stelvio_Osservatore";"Predazzo_gardone";"Presena";"Rabbi";"Racines_di_Dentro_Osservatore";"Redagno_Osservatore";"Ridanna_Osservatore";"Rifiano_Beobachter";"Rifugio_trivena";"Roia_di_Fuori_Osservatore";"Rumo";"S_Cassiano_Osservatore";"S_Genesio_Atesino_Osservatore";"S_Leonardo_in_Passiria_Osservatore";"S_Maddalena_in_Casies_Osservatore";"S_Martino_in_Passiria_Osservatore";"S_Pancrazio_Osservatore";"S_Valentino_alla_Muta_Osservatore";"S_Valpurga_d_Ultimo_Osservatore";"S_Vito_di_Braies_Osservatore";"San_Candido_Osservatore";"San_martino_di_castrozza";"San_Martino_Osservatore";"Scena_Osservatore";"Sesto_Osservatore";"Silandro_Convento_Osservatore";"Slingia_Osservatore";"Terento_Osservatore";"Terme_di_Brennero_Osservatore";"Tremalzo";"Trento_citta_";"Val_noana_diga";"Vallarsa_pian_fugazze";"Valles_osservatore";"Valluzza_Osservatore";"Vanga_Osservatore";"Vermiglio";"Vigo_di_fassa_ciampedie";"Villa_welsperg";"Vipiteno_osservatore"
2005;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2005;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2005;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;1;0;1;0;0;0;NA;0;0;0;NA;NA;1;0;0;NA;0;NA;3;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2005;11;1;NA;2;2;NA;NA;3;0;NA;NA;NA;NA;2;NA;2;NA;1;10;1;2;3;1;NA;3;2;NA;NA;NA;2;2;3;NA;2;NA;3;2;3;NA;2;1;NA;6;NA;NA;NA;NA;0;4;1;3;NA;1;NA;2;1;2;7;NA;NA;NA;NA;2;NA;NA;NA;0;NA;NA;6;0;NA;4;NA;3;NA;1;NA;62;NA;3;2;5;0;NA;2;NA;6;NA;NA;3;2;2;1;1;4;4;4;4;1;4;1;1;3;4;NA;NA;NA;NA;NA;2;3;NA;NA;2;6
2005;12;15;38;26;22;85;41;30;8;34;NA;44;33;22;NA;22;NA;27;83;31;20;31;24;55;37;9;NA;NA;NA;26;4;34;NA;25;45;44;14;27;38;14;18;NA;59;54;NA;NA;NA;8;40;15;26;NA;15;NA;28;84;21;103;33;30;42;NA;38;47;NA;NA;48;40;NA;45;34;40;38;NA;25;29;8;33;89;28;30;23;44;6;NA;35;36;49;NA;NA;30;19;20;24;19;42;32;46;37;10;33;7;34;21;45;NA;NA;40;NA;NA;23;13;NA;NA;20;13
2006;1;24;48;25;30;41;50;44;4;42;NA;62;48;20;NA;14;NA;34;83;55;41;33;29;83;36;5;NA;50;72;30;0;38;63;38;51;43;9;39;56;21;15;38;69;88;NA;NA;35;19;64;4;28;56;20;NA;34;NA;23;94;47;24;62;85;55;60;NA;NA;67;56;47;56;61;48;44;37;23;37;10;47;105;31;35;32;51;3;NA;58;38;50;NA;NA;43;9;18;26;22;46;39;49;29;3;49;6;42;26;56;NA;NA;56;69;NA;28;12;NA;48;35;12
2006;2;30;63;23;33;51;85;46;3;67;NA;73;59;33;NA;11;NA;63;98;84;35;43;52;123;46;6;NA;72;117;62;1;44;97;42;67;78;5;43;78;13;6;50;120;87;NA;NA;49;21;78;4;27;101;28;NA;38;2;15;103;67;49;87;104;67;77;NA;NA;87;76;80;97;86;72;66;63;20;47;15;63;170;61;43;40;69;2;103;69;56;56;NA;NA;40;14;23;32;NA;37;40;73;35;2;50;8;56;15;74;NA;NA;69;99;NA;31;13;NA;61;44;13
2006;3;40;37;18;33;101;83;53;0;82;NA;88;44;35;NA;0;NA;76;121;150;26;42;41;NA;36;1;NA;81;165;72;0;40;132;42;81;95;2;51;102;5;0;48;146;106;NA;NA;41;27;96;1;12;144;32;NA;31;0;8;200;78;67;107;161;70;82;NA;NA;108;93;71;121;102;89;75;99;6;56;1;72;203;51;49;42;76;0;183;90;50;62;NA;NA;47;2;11;50;17;35;59;82;40;0;51;0;71;10;67;NA;NA;46;85;NA;35;5;NA;107;34;3
2006;4;4;NA;1;2;NA;20;4;0;NA;NA;89;NA;4;NA;0;NA;45;18;89;1;1;0;NA;0;0;NA;NA;NA;28;0;0;NA;2;31;80;0;4;NA;1;0;NA;82;NA;NA;NA;NA;1;45;0;0;NA;0;NA;1;0;0;83;38;46;110;122;5;36;NA;NA;88;NA;NA;68;82;NA;8;NA;0;14;0;36;223;2;2;2;6;0;NA;44;NA;4;NA;NA;3;0;0;5;0;4;2;21;2;0;4;0;8;1;3;NA;NA;0;NA;NA;1;0;NA;NA;NA;0
2006;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;1;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;0;NA;4;0;0;NA;0;0;NA;1;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;6;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;18;NA;0;NA;0;NA;0;NA;197;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;0
2006;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;11;1;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;1;1;1;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;0;NA;2;0;0;NA;0;0;NA;2;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;1;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;3;0;NA;1;NA;0;NA;0;NA;NA;NA;0;0;1;0;NA;2;NA;0;NA;NA;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2006;12;7;4;0;1;38;8;0;0;30;NA;29;NA;5;NA;0;NA;16;13;13;0;11;8;NA;0;0;NA;NA;NA;20;0;2;NA;6;22;28;0;5;32;0;0;NA;21;29;NA;NA;NA;0;7;0;0;24;0;NA;1;0;0;24;15;24;36;NA;10;11;NA;NA;40;21;NA;25;21;15;11;NA;2;3;0;10;NA;13;5;8;11;0;NA;10;NA;6;NA;NA;2;0;0;3;5;3;1;10;4;0;3;0;8;0;7;NA;NA;3;NA;NA;1;0;NA;NA;0;1
2007;1;6;9;2;11;36;13;13;0;44;NA;48;6;8;NA;0;NA;20;33;24;13;16;9;NA;1;0;NA;13;39;25;0;12;52;15;17;27;4;16;53;4;0;9;29;45;NA;NA;7;4;18;1;5;25;6;NA;5;0;4;38;31;27;49;44;14;18;NA;NA;44;41;10;34;49;24;23;19;4;10;6;20;84;14;12;8;27;0;NA;20;5;16;NA;NA;13;0;1;7;6;15;12;18;9;0;19;0;17;7;12;NA;NA;5;6;NA;9;2;NA;30;3;2
2007;2;9;1;1;21;69;20;32;0;66;NA;72;9;12;NA;0;NA;40;57;38;38;9;7;NA;1;0;NA;18;63;24;0;24;60;25;14;45;1;33;81;5;0;14;42;71;NA;NA;12;2;32;0;6;46;2;NA;20;0;11;44;48;34;75;69;20;29;NA;NA;64;59;14;55;78;50;39;32;4;24;1;32;102;11;25;17;45;0;55;30;7;32;NA;NA;30;0;0;10;3;22;27;30;25;0;30;0;20;12;12;NA;NA;6;11;NA;26;1;NA;49;1;2
2007;3;4;3;1;4;109;17;16;0;77;NA;90;6;6;NA;2;NA;37;35;38;11;3;1;NA;4;0;NA;15;64;28;0;4;68;11;14;43;1;24;94;1;0;9;38;73;NA;243;8;1;44;1;0;48;1;NA;8;0;1;61;33;29;88;60;12;18;NA;NA;76;63;11;49;84;47;16;26;0;22;0;21;143;2;10;7;31;0;43;41;3;16;NA;NA;7;0;0;2;1;8;10;25;8;0;11;0;10;1;5;NA;NA;3;8;NA;9;0;NA;46;2;0
2007;4;0;NA;1;0;NA;6;0;0;NA;NA;NA;NA;1;NA;0;NA;18;5;18;0;1;0;NA;0;0;NA;NA;NA;13;0;0;NA;1;13;31;0;4;NA;0;0;NA;12;NA;NA;NA;NA;0;8;0;0;NA;0;NA;0;0;0;30;10;NA;NA;49;5;9;NA;NA;39;NA;NA;14;58;NA;2;NA;0;2;0;NA;166;1;0;3;3;0;NA;9;NA;1;NA;NA;0;0;0;0;0;1;0;4;0;0;3;0;0;0;0;NA;NA;1;NA;NA;1;0;NA;NA;NA;0
2007;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;0
2007;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2007;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2007;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2007;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;1;0;2;0;0;0;NA;0;0;NA;NA;NA;2;0;0;NA;0;NA;2;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2007;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2007;11;18;NA;0;7;NA;NA;1;0;NA;NA;NA;NA;12;NA;0;NA;5;23;36;9;9;0;NA;0;0;NA;NA;NA;10;0;12;NA;2;NA;17;0;5;NA;1;0;NA;50;NA;NA;NA;NA;16;33;0;3;NA;3;NA;0;0;3;61;NA;NA;NA;NA;6;NA;NA;NA;0;NA;NA;108;0;NA;9;NA;1;NA;0;NA;NA;NA;8;0;16;0;NA;33;NA;15;NA;NA;13;0;0;17;NA;10;7;2;5;0;4;0;21;5;10;NA;NA;NA;NA;NA;2;0;NA;NA;NA;2
2007;12;27;0;0;9;19;5;0;0;20;NA;37;NA;11;NA;0;NA;17;19;48;2;14;0;NA;0;0;NA;NA;NA;32;0;6;NA;3;NA;47;0;4;21;0;0;NA;41;NA;NA;NA;NA;20;52;0;0;NA;2;NA;0;0;0;18;1;3;31;NA;0;0;NA;NA;13;16;NA;57;4;52;6;NA;0;1;0;1;120;1;9;0;23;0;NA;56;NA;4;NA;NA;7;0;0;31;NA;6;3;2;0;0;4;0;37;0;12;NA;NA;1;NA;NA;3;0;NA;NA;0;1
2008;1;42;22;8;19;70;31;21;0;48;NA;76;12;23;NA;4;NA;50;66;76;9;26;20;NA;14;0;NA;26;89;60;1;20;94;24;53;73;4;27;74;4;0;18;103;65;NA;NA;18;27;63;1;8;58;17;NA;23;0;7;74;36;39;76;65;30;46;NA;NA;93;63;28;101;96;77;36;44;17;22;2;32;172;26;23;21;47;0;65;68;14;28;NA;NA;23;1;0;51;NA;21;16;36;22;0;16;1;66;8;28;NA;NA;18;23;NA;21;4;NA;56;8;4
2008;2;37;30;4;16;58;47;27;0;46;NA;89;16;25;NA;0;NA;58;69;77;10;23;20;NA;14;0;NA;40;118;61;0;21;99;32;55;79;1;41;93;2;0;26;113;83;NA;NA;25;12;68;0;3;73;11;NA;33;0;7;106;47;45;91;93;42;62;NA;NA;119;76;40;101;112;79;38;55;4;33;0;45;200;30;27;22;60;0;80;71;14;34;NA;NA;23;0;0;38;NA;18;17;48;24;0;18;0;65;3;27;NA;NA;36;46;NA;30;1;NA;69;11;2
2008;3;15;2;1;1;86;24;6;0;57;NA;96;6;9;NA;1;NA;43;32;55;1;2;1;NA;2;0;NA;19;66;55;0;1;95;7;32;60;1;22;100;1;0;11;100;70;NA;NA;8;1;63;0;1;70;0;NA;10;0;1;119;21;26;104;86;12;24;NA;NA;114;66;19;78;106;49;15;39;1;26;0;31;205;1;6;2;50;0;46;67;4;14;NA;NA;2;0;0;15;NA;5;5;22;4;0;6;0;24;1;9;NA;NA;6;11;NA;5;0;NA;57;2;0
2008;4;2;NA;1;1;NA;23;1;0;NA;NA;NA;NA;5;NA;1;NA;49;46;107;0;4;1;NA;1;0;NA;NA;NA;59;0;3;NA;1;14;105;2;5;NA;1;0;NA;101;NA;NA;NA;NA;1;56;0;0;NA;1;NA;3;0;1;98;31;NA;NA;150;1;4;NA;NA;128;NA;NA;76;55;NA;27;NA;0;7;0;NA;252;1;4;3;21;0;NA;65;NA;6;NA;NA;1;0;0;2;NA;8;4;11;5;0;2;0;4;2;13;NA;NA;0;NA;NA;3;0;NA;NA;0;0
2008;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;5;0;22;0;0;0;NA;0;0;NA;NA;NA;9;0;0;NA;0;NA;75;0;0;NA;0;0;NA;25;NA;NA;NA;NA;0;2;0;0;NA;0;NA;0;0;0;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43;NA;0;NA;0;NA;0;NA;260;NA;0;0;0;0;NA;2;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;0
2008;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;146;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2008;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2008;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2008;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2008;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;1;0;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;0;NA;2;0;1;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;1;1;0;NA;1;NA;1;NA;NA;0;0;0;0;NA;0;0;0;1;0;0;0;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2008;11;7;NA;4;2;NA;NA;2;0;NA;NA;NA;NA;7;NA;4;NA;14;10;19;2;3;4;NA;4;1;NA;NA;NA;16;0;1;NA;4;NA;35;1;4;NA;0;2;NA;16;NA;NA;NA;NA;4;14;4;1;NA;4;NA;6;1;2;26;NA;NA;NA;NA;4;NA;NA;NA;0;NA;NA;46;0;NA;5;NA;2;NA;2;NA;165;NA;5;4;13;1;NA;18;NA;7;NA;NA;3;2;3;7;NA;3;2;5;3;2;3;1;8;1;5;NA;NA;NA;NA;NA;2;2;NA;NA;NA;4
2008;12;53;87;64;29;265;107;61;14;140;NA;130;58;58;NA;47;NA;110;150;113;46;50;80;134;66;22;NA;NA;NA;107;13;47;NA;77;114;164;39;82;193;23;16;NA;160;160;NA;NA;NA;23;63;46;19;174;37;NA;65;128;45;284;109;118;134;NA;88;110;NA;NA;155;129;NA;145;151;118;103;NA;77;64;33;97;NA;95;70;74;103;13;NA;61;NA;128;NA;NA;51;23;48;48;NA;82;65;119;67;18;88;15;61;33;57;NA;NA;74;NA;NA;48;30;NA;NA;39;24
2009;1;53;129;62;32;178;95;68;3;140;NA;116;71;43;NA;34;NA;99;155;115;36;51;71;NA;66;11;NA;95;166;101;4;50;183;83;127;117;28;89;168;20;2;69;174;168;NA;NA;65;25;72;29;17;182;38;NA;62;NA;42;161;103;122;139;165;92;126;NA;NA;166;129;92;139;160;112;116;86;75;63;20;91;329;98;78;73;106;1;NA;69;77;91;NA;NA;56;7;55;51;NA;71;56;122;74;3;85;3;72;24;89;NA;NA;88;116;NA;51;23;NA;135;46;19
2009;2;68;214;80;36;224;152;84;2;202;NA;149;96;68;NA;33;NA;146;199;173;30;75;116;NA;98;13;NA;144;228;139;0;78;233;97;186;171;33;101;172;19;1;100;243;217;NA;NA;89;36;89;35;25;260;60;NA;80;2;55;220;137;172;183;243;127;176;NA;NA;228;175;146;195;235;156;169;133;122;92;36;122;396;133;104;103;142;1;208;86;219;116;NA;NA;63;9;70;84;NA;76;78;169;112;10;103;5;112;22;148;NA;NA;110;250;NA;75;25;NA;179;58;23
2009;3;57;94;49;10;246;142;58;0;193;NA;150;66;44;NA;3;NA;123;164;166;12;54;63;NA;46;2;NA;141;209;126;0;46;227;80;163;151;3;96;182;2;0;92;234;208;NA;NA;70;17;97;7;2;239;39;NA;55;0;23;239;115;158;198;271;117;163;NA;NA;227;173;134;179;219;138;132;131;35;89;7;109;425;88;96;81;124;0;244;94;67;92;NA;NA;37;0;25;57;NA;43;46;159;82;0;69;0;99;1;94;NA;NA;77;183;NA;48;6;NA;185;27;3
2009;4;5;NA;1;0;NA;37;6;0;NA;NA;NA;NA;7;NA;0;NA;68;58;84;0;5;2;NA;0;0;NA;NA;NA;84;0;1;NA;12;78;151;0;36;NA;0;0;NA;164;NA;NA;NA;NA;0;31;0;0;NA;0;NA;5;0;0;185;51;NA;NA;206;43;36;NA;NA;184;NA;NA;116;190;NA;24;NA;0;46;0;NA;466;12;28;13;33;0;NA;40;NA;11;NA;NA;2;0;0;0;NA;6;1;35;9;0;10;0;24;0;16;NA;NA;5;NA;NA;4;0;NA;NA;NA;0
